MASTER-0:	Parameter Configuration:
MASTER-0:	activity = action
MASTER-0:	blocking = result
MASTER-0:	delta = 0
MASTER-0:	iterations = 1000
MASTER-0:	period = undefined
MASTER-0:	ratio = 1
MASTER-0:	parameter_size = 1000
MASTER-0:	workers = 4
MASTER-0:	master_activity = undefined
MASTER-0:	master_blocking = undefined
MASTER-0:	master_delta = undefined
MASTER-0:	warmup = 0
MASTER-0:	delay = 50
MASTER-0:	pp_delay = 5000
MASTER-0:	burst_timing = undefined
MASTER-0:	setup = true
MASTER-0:	teardown = true
MASTER-0:	config_file = /home/max/.wskprops
MASTER-0:	event_trigger = testTrigger
MASTER-0:	test_action = testAction
MASTER-0:	payload_file = undefined
MASTER-0:	quiet = undefined
MASTER-0:	master_apart = undefined
MASTER-0:	-----

MASTER-0:	Generating invocation parameters
MASTER-0:	Parameters: {
    "sleep": 50,
    "message": "AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA"
}
MASTER-0:	Loading wskprops
MASTER-0:	APIHOST = https://192.168.5.13
MASTER-0:	AUTH = 23bc46b1-71f6-4ed5-8c54-816aa4f8c502:123zO3xZCLrMN6v2BKK1dXYFpXlPkccOFqm12CdAsMgRU4VrNZ9lyGVCGuMDGIwP
MASTER-0:	-----

MASTER-0:	SETUP: ./setup.sh s 1 testTrigger testAction --apihost https://192.168.5.13 --auth 23bc46b1-71f6-4ed5-8c54-816aa4f8c502:123zO3xZCLrMN6v2BKK1dXYFpXlPkccOFqm12CdAsMgRU4VrNZ9lyGVCGuMDGIwP -i
MASTER-0:	Start measurement.
WORKER-1:	Start measurement.
WORKER-2:	Start measurement.
WORKER-3:	Start measurement.
MASTER-0:	Stop measurement. Start post-processing after 5000 msec
MASTER-0:	bi,	as,	ae,	ts,	ta,	oea,	oer,	d,	ad,	ai,	ora,	rtt,	ortt
WORKER-3:	1702899742032,	1702899742088,	1702899742138,	undefined,	undefined,	56,	56,	50,	50,	1702899742142,	4,	110,	60
MASTER-0:	1702899743299,	1702899743350,	1702899743401,	undefined,	undefined,	51,	52,	50,	51,	1702899743405,	4,	106,	56
WORKER-2:	1702899742826,	1702899742877,	1702899742928,	undefined,	undefined,	51,	52,	50,	51,	1702899742932,	4,	106,	56
WORKER-1:	1702899742722,	1702899742772,	1702899742823,	undefined,	undefined,	50,	51,	50,	51,	1702899742826,	3,	104,	54
WORKER-3:	1702899742142,	1702899742193,	1702899742243,	undefined,	undefined,	51,	51,	50,	50,	1702899742247,	4,	105,	55
MASTER-0:	1702899743405,	1702899743456,	1702899743506,	undefined,	undefined,	51,	51,	50,	50,	1702899743509,	3,	104,	54
WORKER-2:	1702899742932,	1702899742982,	1702899743033,	undefined,	undefined,	50,	51,	50,	51,	1702899743038,	5,	106,	56
WORKER-1:	1702899742826,	1702899742877,	1702899742928,	undefined,	undefined,	51,	52,	50,	51,	1702899742932,	4,	106,	56
WORKER-3:	1702899742247,	1702899742298,	1702899742349,	undefined,	undefined,	51,	52,	50,	51,	1702899742353,	4,	106,	56
MASTER-0:	1702899743509,	1702899743561,	1702899743612,	undefined,	undefined,	52,	53,	50,	51,	1702899743616,	4,	107,	57
WORKER-2:	1702899743038,	1702899743088,	1702899743139,	undefined,	undefined,	50,	51,	50,	51,	1702899743142,	3,	104,	54
WORKER-1:	1702899742932,	1702899742983,	1702899743034,	undefined,	undefined,	51,	52,	50,	51,	1702899743038,	4,	106,	56
WORKER-3:	1702899742353,	1702899742403,	1702899742454,	undefined,	undefined,	50,	51,	50,	51,	1702899742458,	4,	105,	55
MASTER-0:	1702899743616,	1702899743667,	1702899743717,	undefined,	undefined,	51,	51,	50,	50,	1702899743721,	4,	105,	55
WORKER-2:	1702899743142,	1702899743192,	1702899743244,	undefined,	undefined,	50,	52,	50,	52,	1702899743247,	3,	105,	55
WORKER-3:	1702899742458,	1702899742509,	1702899742560,	undefined,	undefined,	51,	52,	50,	51,	1702899742563,	3,	105,	55
WORKER-1:	1702899743038,	1702899743088,	1702899743139,	undefined,	undefined,	50,	51,	50,	51,	1702899743142,	3,	104,	54
MASTER-0:	1702899743721,	1702899743772,	1702899743823,	undefined,	undefined,	51,	52,	50,	51,	1702899743826,	3,	105,	55
WORKER-2:	1702899743247,	1702899743297,	1702899743348,	undefined,	undefined,	50,	51,	50,	51,	1702899743352,	4,	105,	55
WORKER-3:	1702899742563,	1702899742613,	1702899742664,	undefined,	undefined,	50,	51,	50,	51,	1702899742668,	4,	105,	55
MASTER-0:	1702899743826,	1702899743877,	1702899743928,	undefined,	undefined,	51,	52,	50,	51,	1702899743931,	3,	105,	55
WORKER-1:	1702899743142,	1702899743192,	1702899743244,	undefined,	undefined,	50,	52,	50,	52,	1702899743247,	3,	105,	55
WORKER-2:	1702899743352,	1702899743403,	1702899743454,	undefined,	undefined,	51,	52,	50,	51,	1702899743457,	3,	105,	55
WORKER-3:	1702899742668,	1702899742719,	1702899742770,	undefined,	undefined,	51,	52,	50,	51,	1702899742774,	4,	106,	56
MASTER-0:	1702899743931,	1702899743983,	1702899744034,	undefined,	undefined,	52,	53,	50,	51,	1702899744041,	7,	110,	60
WORKER-1:	1702899743247,	1702899743298,	1702899743349,	undefined,	undefined,	51,	52,	50,	51,	1702899743352,	3,	105,	55
WORKER-2:	1702899743457,	1702899743508,	1702899743559,	undefined,	undefined,	51,	52,	50,	51,	1702899743563,	4,	106,	56
WORKER-3:	1702899742774,	1702899742825,	1702899742875,	undefined,	undefined,	51,	51,	50,	50,	1702899742879,	4,	105,	55
