MASTER-0:	Parameter Configuration:
MASTER-0:	activity = action
MASTER-0:	blocking = result
MASTER-0:	delta = 0
MASTER-0:	iterations = 1000
MASTER-0:	period = undefined
MASTER-0:	ratio = 1
MASTER-0:	parameter_size = 1000
MASTER-0:	workers = 2
MASTER-0:	master_activity = undefined
MASTER-0:	master_blocking = undefined
MASTER-0:	master_delta = undefined
MASTER-0:	warmup = 0
MASTER-0:	delay = 50
MASTER-0:	pp_delay = 5000
MASTER-0:	burst_timing = undefined
MASTER-0:	setup = true
MASTER-0:	teardown = true
MASTER-0:	config_file = /home/max/.wskprops
MASTER-0:	event_trigger = testTrigger
MASTER-0:	test_action = testAction
MASTER-0:	payload_file = undefined
MASTER-0:	quiet = undefined
MASTER-0:	master_apart = undefined
MASTER-0:	-----

MASTER-0:	Generating invocation parameters
MASTER-0:	Parameters: {
    "sleep": 50,
    "message": "AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA"
}
MASTER-0:	Loading wskprops
MASTER-0:	APIHOST = https://192.168.5.13
MASTER-0:	AUTH = 23bc46b1-71f6-4ed5-8c54-816aa4f8c502:123zO3xZCLrMN6v2BKK1dXYFpXlPkccOFqm12CdAsMgRU4VrNZ9lyGVCGuMDGIwP
MASTER-0:	-----

MASTER-0:	SETUP: ./setup.sh s 1 testTrigger testAction --apihost https://192.168.5.13 --auth 23bc46b1-71f6-4ed5-8c54-816aa4f8c502:123zO3xZCLrMN6v2BKK1dXYFpXlPkccOFqm12CdAsMgRU4VrNZ9lyGVCGuMDGIwP -i
MASTER-0:	Start measurement.
WORKER-1:	Start measurement.
MASTER-0:	Stop measurement. Start post-processing after 5000 msec
MASTER-0:	bi,	as,	ae,	ts,	ta,	oea,	oer,	d,	ad,	ai,	ora,	rtt,	ortt
MASTER-0:	1702899575220,	1702899575232,	1702899575283,	undefined,	undefined,	12,	13,	50,	51,	1702899575287,	4,	67,	17
MASTER-0:	1702899575287,	1702899575294,	1702899575345,	undefined,	undefined,	7,	8,	50,	51,	1702899575349,	4,	62,	12
MASTER-0:	1702899575349,	1702899575356,	1702899575408,	undefined,	undefined,	7,	9,	50,	52,	1702899575412,	4,	63,	13
MASTER-0:	1702899575412,	1702899575419,	1702899575469,	undefined,	undefined,	7,	7,	50,	50,	1702899575472,	3,	60,	10
MASTER-0:	1702899575472,	1702899575479,	1702899575530,	undefined,	undefined,	7,	8,	50,	51,	1702899575533,	3,	61,	11
MASTER-0:	1702899575534,	1702899575541,	1702899575592,	undefined,	undefined,	7,	8,	50,	51,	1702899575596,	4,	62,	12
MASTER-0:	1702899575596,	1702899576104,	1702899576155,	undefined,	undefined,	508,	509,	50,	51,	1702899576159,	4,	563,	513
MASTER-0:	1702899576159,	1702899576167,	1702899576218,	undefined,	undefined,	8,	9,	50,	51,	1702899576221,	3,	62,	12
MASTER-0:	1702899576221,	1702899576229,	1702899576280,	undefined,	undefined,	8,	9,	50,	51,	1702899576283,	3,	62,	12
MASTER-0:	1702899576283,	1702899576293,	1702899576344,	undefined,	undefined,	10,	11,	50,	51,	1702899576347,	3,	64,	14
MASTER-0:	1702899576347,	1702899576354,	1702899576405,	undefined,	undefined,	7,	8,	50,	51,	1702899576408,	3,	61,	11
MASTER-0:	1702899576408,	1702899576415,	1702899576466,	undefined,	undefined,	7,	8,	50,	51,	1702899576469,	3,	61,	11
MASTER-0:	1702899576469,	1702899576477,	1702899576528,	undefined,	undefined,	8,	9,	50,	51,	1702899576531,	3,	62,	12
MASTER-0:	1702899576531,	1702899576538,	1702899576589,	undefined,	undefined,	7,	8,	50,	51,	1702899576593,	4,	62,	12
MASTER-0:	1702899576593,	1702899576600,	1702899576651,	undefined,	undefined,	7,	8,	50,	51,	1702899576654,	3,	61,	11
MASTER-0:	1702899576654,	1702899576661,	1702899576712,	undefined,	undefined,	7,	8,	50,	51,	1702899576715,	3,	61,	11
MASTER-0:	1702899576715,	1702899576723,	1702899576774,	undefined,	undefined,	8,	9,	50,	51,	1702899576777,	3,	62,	12
MASTER-0:	1702899576777,	1702899576785,	1702899576836,	undefined,	undefined,	8,	9,	50,	51,	1702899576839,	3,	62,	12
MASTER-0:	1702899576839,	1702899576846,	1702899576897,	undefined,	undefined,	7,	8,	50,	51,	1702899576900,	3,	61,	11
MASTER-0:	1702899576900,	1702899576907,	1702899576958,	undefined,	undefined,	7,	8,	50,	51,	1702899576969,	11,	69,	19
MASTER-0:	1702899576969,	1702899576976,	1702899577027,	undefined,	undefined,	7,	8,	50,	51,	1702899577031,	4,	62,	12
MASTER-0:	1702899577031,	1702899577039,	1702899577090,	undefined,	undefined,	8,	9,	50,	51,	1702899577093,	3,	62,	12
MASTER-0:	1702899577093,	1702899577099,	1702899577150,	undefined,	undefined,	6,	7,	50,	51,	1702899577154,	4,	61,	11
MASTER-0:	1702899577154,	1702899577168,	1702899577219,	undefined,	undefined,	14,	15,	50,	51,	1702899577222,	3,	68,	18
MASTER-0:	1702899577222,	1702899577230,	1702899577281,	undefined,	undefined,	8,	9,	50,	51,	1702899577284,	3,	62,	12
MASTER-0:	1702899577284,	1702899577291,	1702899577342,	undefined,	undefined,	7,	8,	50,	51,	1702899577347,	5,	63,	13
MASTER-0:	1702899577347,	1702899577353,	1702899577404,	undefined,	undefined,	6,	7,	50,	51,	1702899577408,	4,	61,	11
MASTER-0:	1702899577408,	1702899577415,	1702899577466,	undefined,	undefined,	7,	8,	50,	51,	1702899577470,	4,	62,	12
