MASTER-0:	Parameter Configuration:
MASTER-0:	activity = action
MASTER-0:	blocking = result
MASTER-0:	delta = 0
MASTER-0:	iterations = 1000
MASTER-0:	period = undefined
MASTER-0:	ratio = 1
MASTER-0:	parameter_size = 1000
MASTER-0:	workers = 1
MASTER-0:	master_activity = undefined
MASTER-0:	master_blocking = undefined
MASTER-0:	master_delta = undefined
MASTER-0:	warmup = 0
MASTER-0:	delay = 50
MASTER-0:	pp_delay = 20000
MASTER-0:	burst_timing = undefined
MASTER-0:	setup = true
MASTER-0:	teardown = true
MASTER-0:	config_file = /home/max/.wskprops
MASTER-0:	event_trigger = testTrigger
MASTER-0:	test_action = testAction
MASTER-0:	payload_file = undefined
MASTER-0:	quiet = undefined
MASTER-0:	master_apart = undefined
MASTER-0:	-----

MASTER-0:	Generating invocation parameters
MASTER-0:	Parameters: {
    "sleep": 50,
    "message": "AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA"
}
MASTER-0:	Loading wskprops
MASTER-0:	APIHOST = https://192.168.5.13
MASTER-0:	AUTH = 23bc46b1-71f6-4ed5-8c54-816aa4f8c502:123zO3xZCLrMN6v2BKK1dXYFpXlPkccOFqm12CdAsMgRU4VrNZ9lyGVCGuMDGIwP
MASTER-0:	-----

MASTER-0:	SETUP: ./setup.sh s 1 testTrigger testAction --apihost https://192.168.5.13 --auth 23bc46b1-71f6-4ed5-8c54-816aa4f8c502:123zO3xZCLrMN6v2BKK1dXYFpXlPkccOFqm12CdAsMgRU4VrNZ9lyGVCGuMDGIwP -i
MASTER-0:	Start measurement.
MASTER-0:	Stop measurement. Start post-processing after 20000 msec
MASTER-0:	bi,	as,	ae,	ts,	ta,	oea,	oer,	d,	ad,	ai,	ora,	rtt,	ortt
MASTER-0:	1697038311783,	1697038311807,	1697038311860,	undefined,	undefined,	24,	27,	50,	53,	1697038311871,	11,	88,	38
MASTER-0:	1697038311871,	1697038311897,	1697038311951,	undefined,	undefined,	26,	30,	50,	54,	1697038311961,	10,	90,	40
MASTER-0:	1697038311961,	1697038311984,	1697038312038,	undefined,	undefined,	23,	27,	50,	54,	1697038312048,	10,	87,	37
MASTER-0:	1697038312048,	1697038312071,	1697038312124,	undefined,	undefined,	23,	26,	50,	53,	1697038312134,	10,	86,	36
MASTER-0:	1697038312134,	1697038312157,	1697038312211,	undefined,	undefined,	23,	27,	50,	54,	1697038312221,	10,	87,	37
MASTER-0:	1697038312221,	1697038312244,	1697038312297,	undefined,	undefined,	23,	26,	50,	53,	1697038312307,	10,	86,	36
MASTER-0:	1697038312307,	1697038312330,	1697038312384,	undefined,	undefined,	23,	27,	50,	54,	1697038312394,	10,	87,	37
MASTER-0:	1697038312394,	1697038312417,	1697038312470,	undefined,	undefined,	23,	25,	51,	53,	1697038312480,	10,	86,	35
MASTER-0:	1697038312480,	1697038312512,	1697038312566,	undefined,	undefined,	32,	35,	51,	54,	1697038312576,	10,	96,	45
MASTER-0:	1697038312576,	1697038312599,	1697038312653,	undefined,	undefined,	23,	27,	50,	54,	1697038312662,	9,	86,	36
MASTER-0:	1697038312662,	1697038312686,	1697038312741,	undefined,	undefined,	24,	29,	50,	55,	1697038312752,	11,	90,	40
MASTER-0:	1697038312752,	1697038312775,	1697038312829,	undefined,	undefined,	23,	27,	50,	54,	1697038312839,	10,	87,	37
MASTER-0:	1697038312839,	1697038312866,	1697038312919,	undefined,	undefined,	27,	29,	51,	53,	1697038312928,	9,	89,	38
MASTER-0:	1697038312928,	1697038312951,	1697038313005,	undefined,	undefined,	23,	27,	50,	54,	1697038313015,	10,	87,	37
MASTER-0:	1697038313015,	1697038313038,	1697038313090,	undefined,	undefined,	23,	26,	49,	52,	1697038313100,	10,	85,	36
MASTER-0:	1697038313100,	1697038313123,	1697038313176,	undefined,	undefined,	23,	26,	50,	53,	1697038313186,	10,	86,	36
MASTER-0:	1697038313186,	1697038313209,	1697038313262,	undefined,	undefined,	23,	26,	50,	53,	1697038313272,	10,	86,	36
MASTER-0:	1697038313272,	1697038313294,	1697038313348,	undefined,	undefined,	22,	25,	51,	54,	1697038313358,	10,	86,	35
MASTER-0:	1697038313358,	1697038313381,	1697038313434,	undefined,	undefined,	23,	26,	50,	53,	1697038313444,	10,	86,	36
MASTER-0:	1697038313444,	1697038313468,	1697038313526,	undefined,	undefined,	24,	32,	50,	58,	1697038313536,	10,	92,	42
MASTER-0:	1697038313536,	1697038313559,	1697038313613,	undefined,	undefined,	23,	26,	51,	54,	1697038313623,	10,	87,	36
MASTER-0:	1697038313623,	1697038313646,	1697038313699,	undefined,	undefined,	23,	26,	50,	53,	1697038313709,	10,	86,	36
MASTER-0:	1697038313709,	1697038313732,	1697038313785,	undefined,	undefined,	23,	26,	50,	53,	1697038313796,	11,	87,	37
MASTER-0:	1697038313796,	1697038313819,	1697038313872,	undefined,	undefined,	23,	25,	51,	53,	1697038313882,	10,	86,	35
MASTER-0:	1697038313882,	1697038313905,	1697038313958,	undefined,	undefined,	23,	26,	50,	53,	1697038313968,	10,	86,	36
MASTER-0:	1697038313968,	1697038313991,	1697038314043,	undefined,	undefined,	23,	26,	49,	52,	1697038314053,	10,	85,	36
MASTER-0:	1697038314053,	1697038314077,	1697038314130,	undefined,	undefined,	24,	26,	51,	53,	1697038314140,	10,	87,	36
MASTER-0:	1697038314140,	1697038314163,	1697038314216,	undefined,	undefined,	23,	26,	50,	53,	1697038314229,	13,	89,	39
