MASTER-0:	Parameter Configuration:
MASTER-0:	activity = action
MASTER-0:	blocking = result
MASTER-0:	delta = 0
MASTER-0:	iterations = 1000
MASTER-0:	period = undefined
MASTER-0:	ratio = 1
MASTER-0:	parameter_size = 1000
MASTER-0:	workers = 3
MASTER-0:	master_activity = undefined
MASTER-0:	master_blocking = undefined
MASTER-0:	master_delta = undefined
MASTER-0:	warmup = 0
MASTER-0:	delay = 50
MASTER-0:	pp_delay = 20000
MASTER-0:	burst_timing = undefined
MASTER-0:	setup = true
MASTER-0:	teardown = true
MASTER-0:	config_file = /home/max/.wskprops
MASTER-0:	event_trigger = testTrigger
MASTER-0:	test_action = testAction
MASTER-0:	payload_file = undefined
MASTER-0:	quiet = undefined
MASTER-0:	master_apart = undefined
MASTER-0:	-----

MASTER-0:	Generating invocation parameters
MASTER-0:	Parameters: {
    "sleep": 50,
    "message": "AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA"
}
MASTER-0:	Loading wskprops
MASTER-0:	APIHOST = https://192.168.5.13
MASTER-0:	AUTH = 23bc46b1-71f6-4ed5-8c54-816aa4f8c502:123zO3xZCLrMN6v2BKK1dXYFpXlPkccOFqm12CdAsMgRU4VrNZ9lyGVCGuMDGIwP
MASTER-0:	-----

MASTER-0:	SETUP: ./setup.sh s 1 testTrigger testAction --apihost https://192.168.5.13 --auth 23bc46b1-71f6-4ed5-8c54-816aa4f8c502:123zO3xZCLrMN6v2BKK1dXYFpXlPkccOFqm12CdAsMgRU4VrNZ9lyGVCGuMDGIwP -i
MASTER-0:	Start measurement.
WORKER-1:	Start measurement.
WORKER-2:	Start measurement.
MASTER-0:	Stop measurement. Start post-processing after 20000 msec
MASTER-0:	bi,	as,	ae,	ts,	ta,	oea,	oer,	d,	ad,	ai,	ora,	rtt,	ortt
WORKER-1:	1697038836048,	1697038836074,	1697038836129,	undefined,	undefined,	26,	30,	51,	55,	1697038836140,	11,	92,	41
MASTER-0:	1697038836554,	1697038836581,	1697038836634,	undefined,	undefined,	27,	31,	49,	53,	1697038836644,	10,	90,	41
WORKER-1:	1697038836140,	1697038836165,	1697038836218,	undefined,	undefined,	25,	28,	50,	53,	1697038836230,	12,	90,	40
MASTER-0:	1697038836644,	1697038836668,	1697038836726,	undefined,	undefined,	24,	32,	50,	58,	1697038836737,	11,	93,	43
WORKER-1:	1697038836230,	1697038836255,	1697038836309,	undefined,	undefined,	25,	28,	51,	54,	1697038836319,	10,	89,	38
MASTER-0:	1697038836737,	1697038836761,	1697038836815,	undefined,	undefined,	24,	28,	50,	54,	1697038836826,	11,	89,	39
WORKER-1:	1697038836319,	1697038836345,	1697038836398,	undefined,	undefined,	26,	28,	51,	53,	1697038836408,	10,	89,	38
MASTER-0:	1697038836826,	1697038836849,	1697038836903,	undefined,	undefined,	23,	27,	50,	54,	1697038836914,	11,	88,	38
WORKER-1:	1697038836408,	1697038836433,	1697038836486,	undefined,	undefined,	25,	27,	51,	53,	1697038836496,	10,	88,	37
MASTER-0:	1697038836914,	1697038836939,	1697038836993,	undefined,	undefined,	25,	29,	50,	54,	1697038837003,	10,	89,	39
WORKER-1:	1697038836496,	1697038836521,	1697038836574,	undefined,	undefined,	25,	28,	50,	53,	1697038836585,	11,	89,	39
MASTER-0:	1697038837003,	1697038837033,	1697038837087,	undefined,	undefined,	30,	33,	51,	54,	1697038837097,	10,	94,	43
WORKER-1:	1697038836585,	1697038836609,	1697038836662,	undefined,	undefined,	24,	27,	50,	53,	1697038836673,	11,	88,	38
MASTER-0:	1697038837098,	1697038837135,	1697038837189,	undefined,	undefined,	37,	41,	50,	54,	1697038837200,	11,	102,	52
WORKER-1:	1697038836673,	1697038836697,	1697038836750,	undefined,	undefined,	24,	27,	50,	53,	1697038836762,	12,	89,	39
MASTER-0:	1697038837200,	1697038837224,	1697038837278,	undefined,	undefined,	24,	28,	50,	54,	1697038837288,	10,	88,	38
WORKER-1:	1697038836762,	1697038836786,	1697038836839,	undefined,	undefined,	24,	26,	51,	53,	1697038836849,	10,	87,	36
MASTER-0:	1697038837288,	1697038837313,	1697038837367,	undefined,	undefined,	25,	28,	51,	54,	1697038837377,	10,	89,	38
WORKER-1:	1697038836849,	1697038836873,	1697038836926,	undefined,	undefined,	24,	27,	50,	53,	1697038836939,	13,	90,	40
MASTER-0:	1697038837377,	1697038837429,	1697038837483,	undefined,	undefined,	52,	56,	50,	54,	1697038837494,	11,	117,	67
WORKER-1:	1697038836939,	1697038836963,	1697038837015,	undefined,	undefined,	24,	27,	49,	52,	1697038837037,	22,	98,	49
MASTER-0:	1697038837494,	1697038837519,	1697038837573,	undefined,	undefined,	25,	29,	50,	54,	1697038837583,	10,	89,	39
WORKER-1:	1697038837037,	1697038837060,	1697038837114,	undefined,	undefined,	23,	26,	51,	54,	1697038837128,	14,	91,	40
MASTER-0:	1697038837584,	1697038837609,	1697038837663,	undefined,	undefined,	25,	29,	50,	54,	1697038837674,	11,	90,	40
WORKER-1:	1697038837128,	1697038837155,	1697038837209,	undefined,	undefined,	27,	31,	50,	54,	1697038837219,	10,	91,	41
MASTER-0:	1697038837674,	1697038837698,	1697038837752,	undefined,	undefined,	24,	28,	50,	54,	1697038837763,	11,	89,	39
WORKER-1:	1697038837219,	1697038837243,	1697038837296,	undefined,	undefined,	24,	26,	51,	53,	1697038837306,	10,	87,	36
MASTER-0:	1697038837763,	1697038837789,	1697038837845,	undefined,	undefined,	26,	31,	51,	56,	1697038837855,	10,	92,	41
WORKER-1:	1697038837306,	1697038837329,	1697038837383,	undefined,	undefined,	23,	26,	51,	54,	1697038837432,	49,	126,	75
MASTER-0:	1697038837855,	1697038837878,	1697038837932,	undefined,	undefined,	23,	26,	51,	54,	1697038837943,	11,	88,	37
WORKER-1:	1697038837432,	1697038837457,	1697038837510,	undefined,	undefined,	25,	27,	51,	53,	1697038837522,	12,	90,	39
MASTER-0:	1697038837943,	1697038837966,	1697038838020,	undefined,	undefined,	23,	26,	51,	54,	1697038838030,	10,	87,	36
WORKER-1:	1697038837522,	1697038837545,	1697038837598,	undefined,	undefined,	23,	26,	50,	53,	1697038837610,	12,	88,	38
MASTER-0:	1697038838031,	1697038838054,	1697038838107,	undefined,	undefined,	23,	26,	50,	53,	1697038838118,	11,	87,	37
WORKER-1:	1697038837610,	1697038837634,	1697038837687,	undefined,	undefined,	24,	26,	51,	53,	1697038837699,	12,	89,	38
MASTER-0:	1697038838118,	1697038838141,	1697038838195,	undefined,	undefined,	23,	26,	51,	54,	1697038838204,	9,	86,	35
WORKER-1:	1697038837699,	1697038837722,	1697038837775,	undefined,	undefined,	23,	25,	51,	53,	1697038837787,	12,	88,	37
MASTER-0:	1697038838205,	1697038838228,	1697038838282,	undefined,	undefined,	23,	27,	50,	54,	1697038838292,	10,	87,	37
WORKER-1:	1697038837787,	1697038837810,	1697038837863,	undefined,	undefined,	23,	25,	51,	53,	1697038837874,	11,	87,	36
WORKER-2:	1697038834871,	1697038835667,	1697038835896,	undefined,	undefined,	796,	973,	52,	229,	1697038835924,	28,	1053,	1001
MASTER-0:	1697038838292,	1697038838315,	1697038838369,	undefined,	undefined,	23,	27,	50,	54,	1697038838379,	10,	87,	37
WORKER-1:	1697038837874,	1697038837897,	1697038837950,	undefined,	undefined,	23,	26,	50,	53,	1697038837961,	11,	87,	37
WORKER-2:	1697038835925,	1697038835948,	1697038836001,	undefined,	undefined,	23,	26,	50,	53,	1697038836016,	15,	91,	41
MASTER-0:	1697038838379,	1697038838402,	1697038838456,	undefined,	undefined,	23,	26,	51,	54,	1697038838466,	10,	87,	36
WORKER-1:	1697038837961,	1697038837985,	1697038838038,	undefined,	undefined,	24,	28,	49,	53,	1697038838049,	11,	88,	39
WORKER-2:	1697038836016,	1697038836041,	1697038836094,	undefined,	undefined,	25,	28,	50,	53,	1697038836108,	14,	92,	42
MASTER-0:	1697038838466,	1697038838489,	1697038838543,	undefined,	undefined,	23,	26,	51,	54,	1697038838554,	11,	88,	37
WORKER-1:	1697038838049,	1697038838075,	1697038838128,	undefined,	undefined,	26,	29,	50,	53,	1697038838138,	10,	89,	39
WORKER-2:	1697038836108,	1697038836132,	1697038836185,	undefined,	undefined,	24,	26,	51,	53,	1697038836197,	12,	89,	38
MASTER-0:	1697038838554,	1697038838582,	1697038838636,	undefined,	undefined,	28,	32,	50,	54,	1697038838647,	11,	93,	43
