MASTER-0:	Parameter Configuration:
MASTER-0:	activity = action
MASTER-0:	blocking = result
MASTER-0:	delta = 0
MASTER-0:	iterations = 1000
MASTER-0:	period = undefined
MASTER-0:	ratio = 1
MASTER-0:	parameter_size = 1000
MASTER-0:	workers = 4
MASTER-0:	master_activity = undefined
MASTER-0:	master_blocking = undefined
MASTER-0:	master_delta = undefined
MASTER-0:	warmup = 0
MASTER-0:	delay = 50
MASTER-0:	pp_delay = 20000
MASTER-0:	burst_timing = undefined
MASTER-0:	setup = true
MASTER-0:	teardown = true
MASTER-0:	config_file = /home/max/.wskprops
MASTER-0:	event_trigger = testTrigger
MASTER-0:	test_action = testAction
MASTER-0:	payload_file = undefined
MASTER-0:	quiet = undefined
MASTER-0:	master_apart = undefined
MASTER-0:	-----

MASTER-0:	Generating invocation parameters
MASTER-0:	Parameters: {
    "sleep": 50,
    "message": "AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA"
}
MASTER-0:	Loading wskprops
MASTER-0:	APIHOST = https://192.168.5.13
MASTER-0:	AUTH = 23bc46b1-71f6-4ed5-8c54-816aa4f8c502:123zO3xZCLrMN6v2BKK1dXYFpXlPkccOFqm12CdAsMgRU4VrNZ9lyGVCGuMDGIwP
MASTER-0:	-----

MASTER-0:	SETUP: ./setup.sh s 1 testTrigger testAction --apihost https://192.168.5.13 --auth 23bc46b1-71f6-4ed5-8c54-816aa4f8c502:123zO3xZCLrMN6v2BKK1dXYFpXlPkccOFqm12CdAsMgRU4VrNZ9lyGVCGuMDGIwP -i
MASTER-0:	Start measurement.
WORKER-1:	Start measurement.
WORKER-2:	Start measurement.
WORKER-3:	Start measurement.
MASTER-0:	Stop measurement. Start post-processing after 20000 msec
MASTER-0:	bi,	as,	ae,	ts,	ta,	oea,	oer,	d,	ad,	ai,	ora,	rtt,	ortt
MASTER-0:	1697038973930,	1697038973960,	1697038974013,	undefined,	undefined,	30,	32,	51,	53,	1697038974026,	13,	96,	45
WORKER-2:	1697038973778,	1697038973803,	1697038973856,	undefined,	undefined,	25,	28,	50,	53,	1697038973867,	11,	89,	39
WORKER-3:	1697038973896,	1697038973922,	1697038973974,	undefined,	undefined,	26,	29,	49,	52,	1697038973986,	12,	90,	41
WORKER-1:	1697038974201,	1697038974227,	1697038974280,	undefined,	undefined,	26,	28,	51,	53,	1697038974290,	10,	89,	38
MASTER-0:	1697038974026,	1697038974051,	1697038974106,	undefined,	undefined,	25,	30,	50,	55,	1697038974117,	11,	91,	41
WORKER-2:	1697038973867,	1697038973892,	1697038973945,	undefined,	undefined,	25,	28,	50,	53,	1697038973956,	11,	89,	39
WORKER-3:	1697038973986,	1697038974014,	1697038974067,	undefined,	undefined,	28,	31,	50,	53,	1697038974078,	11,	92,	42
WORKER-1:	1697038974291,	1697038974317,	1697038974371,	undefined,	undefined,	26,	30,	50,	54,	1697038974381,	10,	90,	40
MASTER-0:	1697038974117,	1697038974152,	1697038974205,	undefined,	undefined,	35,	37,	51,	53,	1697038974215,	10,	98,	47
WORKER-2:	1697038973956,	1697038973982,	1697038974036,	undefined,	undefined,	26,	30,	50,	54,	1697038974047,	11,	91,	41
WORKER-3:	1697038974078,	1697038974106,	1697038974159,	undefined,	undefined,	28,	30,	51,	53,	1697038974170,	11,	92,	41
WORKER-1:	1697038974381,	1697038974406,	1697038974458,	undefined,	undefined,	25,	28,	49,	52,	1697038974469,	11,	88,	39
MASTER-0:	1697038974215,	1697038974241,	1697038974294,	undefined,	undefined,	26,	29,	50,	53,	1697038974304,	10,	89,	39
WORKER-2:	1697038974047,	1697038974073,	1697038974126,	undefined,	undefined,	26,	28,	51,	53,	1697038974136,	10,	89,	38
WORKER-1:	1697038974469,	1697038974494,	1697038974547,	undefined,	undefined,	25,	28,	50,	53,	1697038974558,	11,	89,	39
MASTER-0:	1697038974304,	1697038974330,	1697038974383,	undefined,	undefined,	26,	28,	51,	53,	1697038974393,	10,	89,	38
WORKER-3:	1697038974170,	1697038974195,	1697038974249,	undefined,	undefined,	25,	29,	50,	54,	1697038974260,	11,	90,	40
WORKER-2:	1697038974137,	1697038974163,	1697038974216,	undefined,	undefined,	26,	29,	50,	53,	1697038974227,	11,	90,	40
WORKER-1:	1697038974558,	1697038974582,	1697038974635,	undefined,	undefined,	24,	27,	50,	53,	1697038974645,	10,	87,	37
MASTER-0:	1697038974393,	1697038974417,	1697038974471,	undefined,	undefined,	24,	29,	49,	54,	1697038974482,	11,	89,	40
WORKER-3:	1697038974260,	1697038974285,	1697038974338,	undefined,	undefined,	25,	28,	50,	53,	1697038974349,	11,	89,	39
WORKER-2:	1697038974227,	1697038974253,	1697038974306,	undefined,	undefined,	26,	29,	50,	53,	1697038974317,	11,	90,	40
WORKER-1:	1697038974645,	1697038974671,	1697038974724,	undefined,	undefined,	26,	28,	51,	53,	1697038974735,	11,	90,	39
WORKER-3:	1697038974349,	1697038974375,	1697038974428,	undefined,	undefined,	26,	29,	50,	53,	1697038974439,	11,	90,	40
MASTER-0:	1697038974482,	1697038974507,	1697038974560,	undefined,	undefined,	25,	28,	50,	53,	1697038974571,	11,	89,	39
WORKER-2:	1697038974317,	1697038974344,	1697038974397,	undefined,	undefined,	27,	30,	50,	53,	1697038974408,	11,	91,	41
WORKER-1:	1697038974735,	1697038974759,	1697038974812,	undefined,	undefined,	24,	27,	50,	53,	1697038974822,	10,	87,	37
WORKER-3:	1697038974439,	1697038974464,	1697038974517,	undefined,	undefined,	25,	27,	51,	53,	1697038974528,	11,	89,	38
